State,County,County_State,ALAND,AWATER,ALAND_SQMI,AWATER_SQMI,Latitude,Longitude,countyFIPS,g
VA,Stafford County,"Stafford County, VA",697237202,28088011,269.205,10.845,38.413261,-77.451334,20185,20185
VA,Surry County,"Surry County, VA",722475750,81216905,278.949,31.358,37.119761,-76.880172,37171,37171
VA,Sussex County,"Sussex County, VA",1269679003,6740704,490.226,2.603,36.926645,-77.259732,10005,10005
VA,Tazewell County,"Tazewell County, VA",1343661944,2921322,518.791,1.128,37.125395,-81.562924,17179,17179
VA,Warren County,"Warren County, VA",555641045,8578483,214.534,3.312,38.908221,-78.207594,13301,13301
VA,Washington County,"Washington County, VA",1453399740,12984238,561.161,5.013,36.747814,-81.950322,1129,1129
VA,Westmoreland County,"Westmoreland County, VA",593950700,61109888,229.326,23.595,38.109311,-76.803933,42129,42129
VA,Wise County,"Wise County, VA",1044903124,5257728,403.439,2.03,36.974561,-82.62156,48497,48497
VA,Wythe County,"Wythe County, VA",1196377810,7305107,461.924,2.821,36.899867,-81.083001,51197,51197
VA,York County,"York County, VA",270935371,285552364,104.609,110.252,37.219081,-76.561648,23031,23031
VA,Alexandria city,"Alexandria city, VA",38679383,1070216,14.934,0.413,38.819251,-77.08367,51510,51510
VA,Bristol city,"Bristol city, VA",33420176,322409,12.904,0.124,36.616954,-82.157564,51520,51520
VA,Buena Vista city,"Buena Vista city, VA",16674748,219580,6.438,0.085,37.729345,-79.358134,51530,51530
VA,Charlottesville city,"Charlottesville city, VA",26533570,47161,10.245,0.018,38.037658,-78.485381,51540,51540
VA,Chesapeake city,"Chesapeake city, VA",876737871,32209979,338.51,12.436,36.679376,-76.301788,51550,51550
VA,Colonial Heights city,"Colonial Heights city, VA",19475232,766910,7.519,0.296,37.261685,-77.396804,51570,51570
VA,Covington city,"Covington city, VA",14163842,521492,5.469,0.201,37.78106,-79.985434,51580,51580
VA,Danville city,"Danville city, VA",110844523,2341364,42.797,0.904,36.583334,-79.408071,51590,51590
VA,Emporia city,"Emporia city, VA",17881071,165621,6.904,0.064,36.696182,-77.535975,51595,51595
VA,Fairfax city,"Fairfax city, VA",16162729,84155,6.24,0.032,38.853183,-77.299025,51600,51600
VA,Falls Church city,"Falls Church city, VA",5300262,32,2.046,0,38.884722,-77.175603,51610,51610
VA,Franklin city,"Franklin city, VA",21438217,227442,8.277,0.088,36.684014,-76.941396,51620,51620
VA,Fredericksburg city,"Fredericksburg city, VA",27067167,177679,10.451,0.069,38.299272,-77.486658,51630,51630
VA,Galax city,"Galax city, VA",21332076,105290,8.236,0.041,36.66564,-80.914308,51640,51640
VA,Hampton city,"Hampton city, VA",133275943,219727565,51.458,84.837,37.047961,-76.297293,51650,51650
VA,Harrisonburg city,"Harrisonburg city, VA",44908386,131080,17.339,0.051,38.436255,-78.873303,51660,51660
VA,Hopewell city,"Hopewell city, VA",26817671,1228128,10.354,0.474,37.29101,-77.298944,51670,51670
VA,Lexington city,"Lexington city, VA",6473000,67783,2.499,0.026,37.782332,-79.44432,51678,51678
VA,Lynchburg city,"Lynchburg city, VA",126842532,1428787,48.974,0.552,37.399016,-79.195458,51680,51680
VA,Manassas city,"Manassas city, VA",25509473,146287,9.849,0.056,38.746808,-77.482633,51683,51683
